,Customer ID,Annual Income,Maximum Open Credit,Current Credit Balance,Monthly Debt,Current Loan Amount,Number of Open Accounts,Credit Score,Term,Home Ownership,Credit Losses Probability
667,643221ab-e3e3-4897-aaa3-f1fd8870c74e,1045703.0,110286.0,54492.0,10535.5,345950.0,4.0,728.0,Long Term,Rent,0.33116812076559604
668,a5c89fa5-6683-491f-9fb9-973287da8b23,584193.0,250184.0,180842.0,16454.76,135278.0,8.0,708.0,Short Term,Rent,0.28813110785362833
669,0733a849-145e-42a6-b0d4-22284d70823f,842935.0,219560.0,135774.0,11309.37,244002.0,6.0,667.0,Short Term,Rent,0.2662553932511014
670,35b109bc-f521-462f-b16c-4ba79da3e4fd,519612.0,222838.0,101802.0,13336.86,111430.0,13.0,704.0,Short Term,Home Mortgage,0.24537143010802506
671,7dbb1cdd-44d1-44fb-824e-0ae4feac0baf,347054.0,23188.0,13756.0,1524.18,66968.0,6.0,721.0,Short Term,Rent,0.26414994762089866
672,c7ab4300-094f-4b4d-a570-db1d65e12b1b,1722825.0,261514.0,61655.0,7077.88,217228.0,6.0,701.0,Short Term,Rent,0.1532860652028692
673,d3e211f8-401d-415d-853b-f7140ec50caf,1568279.0,65780.0,15333.0,16989.61,309276.0,5.0,727.0,Short Term,Home Mortgage,0.15412213410986428
674,52428bb9-dd1e-481b-8980-d47d0c174eb8,6783228.0,13189616.0,1731432.0,92138.79,746152.0,17.0,715.0,Short Term,Home Mortgage,0.11006140275257
675,10e718af-dd39-4ccf-9983-8b15769402ad,1043537.0,263560.0,200982.0,13391.96,241670.0,6.0,740.0,Short Term,Rent,0.22910163386535615
676,653af5f9-7501-4c3f-a212-5fbffd650c31,843125.0,1041040.0,549328.0,15597.67,309276.0,7.0,747.0,Short Term,Rent,0.2225484822775695
677,4fccfc51-59d8-4a0b-a176-04b4cc516060,1683495.0,235950.0,65417.0,29040.36,368214.0,16.0,650.0,Long Term,Rent,0.36337420043269575
678,40af9928-2209-4dfc-926c-03749f59a25e,569430.0,356202.0,233491.0,12907.08,73084.0,9.0,685.0,Short Term,Rent,0.2827316372213541
679,84668f9c-1eae-47c8-8936-6c609805945d,578094.0,131736.0,71459.0,15126.85,135542.0,10.0,709.0,Short Term,Rent,0.28944007723081916
680,10bbf176-d8da-4789-9f7e-ed4bcc023c9d,1167930.0,468622.0,223402.0,5917.55,270468.0,6.0,735.0,Long Term,Home Mortgage,0.2347648162557755
681,3ac7447b-6ba8-412a-b705-22705618d7c1,831345.0,464288.0,327199.0,18705.12,287430.0,14.0,715.0,Short Term,Rent,0.2993162066252625
682,7b99ecca-f3bf-4b01-a21a-88f99dfeab9a,,812108.0,585637.0,19965.96,132110.0,9.0,,Short Term,Rent,0.2278190796654567
683,0104a2ab-3329-4613-9cc6-8fd52586bbd5,1042074.0,275726.0,180747.0,20754.65,258566.0,12.0,701.0,Short Term,Rent,0.27433531430043895
684,d182814a-126c-436b-aecc-175b03a2face,1362053.0,1814252.0,1012187.0,10839.69,309276.0,12.0,743.0,Short Term,Rent,0.1545483108271013
685,c4604d2e-3bcb-4e91-8ad1-d2129a55dfcf,2837745.0,177496.0,150385.0,33580.03,350482.0,9.0,699.0,Long Term,Home Mortgage,0.18316752399053424
686,6fbcc305-801f-4693-b36d-b8e069574ffa,1005708.0,200508.0,83980.0,8288.75,441100.0,9.0,730.0,Short Term,Rent,0.24587320227090229
687,dcc77335-8759-4bad-8f41-dcd9ab622f0d,1639548.0,703494.0,380342.0,13020.7,309276.0,10.0,744.0,Short Term,Home Mortgage,0.13828380013350816
688,6e58c322-b347-449e-a5b4-9c6e5128e2fc,994118.0,167354.0,136287.0,9775.5,267696.0,10.0,620.0,Long Term,Rent,0.40532090316667546
689,9349d11f-0e82-4e72-94b9-ca9244d339f7,,681406.0,268356.0,5302.33,157476.0,13.0,,Short Term,Home Mortgage,0.15043731600810387
690,778e6790-8f58-4494-b965-c867e57e86fb,,665500.0,344280.0,23591.73,530860.0,15.0,,Long Term,Home Mortgage,0.3321994415160989
691,58dacced-599f-4c7b-ae69-8323cd68a7e4,1056077.0,424666.0,326420.0,8589.33,400202.0,4.0,704.0,Long Term,Rent,0.34912978697402736
692,2b219e56-3f51-44c6-b035-3256001926a7,709460.0,205128.0,131803.0,6982.31,222024.0,12.0,720.0,Short Term,Own Home,0.24370226934149175
693,a97190d4-f7db-40af-a401-8a4bb0276588,,167002.0,70376.0,27380.71,203302.0,7.0,,Short Term,Rent,0.23814615032417932
694,9a0704f2-8d0c-4525-9494-e64ce1470b2f,1303267.0,323730.0,214434.0,17485.51,65604.0,14.0,715.0,Short Term,Rent,0.22252831862888997
695,e1cb8aa7-bf9b-42a8-a9ff-8f4f2170c39e,2020460.0,182556.0,24605.0,2323.51,257554.0,5.0,721.0,Long Term,Home Mortgage,0.15903606474702875
696,1625369f-53b1-4acf-8702-5035631cdf8d,1154364.0,209396.0,159695.0,12409.47,334158.0,8.0,693.0,Short Term,Home Mortgage,0.20407242614516155
697,220a0f12-23e2-402e-9688-cb3b2a94cde4,1534440.0,1297824.0,464037.0,13042.74,213202.0,36.0,708.0,Short Term,Rent,0.16128009742908395
698,1961dcb7-9741-451f-9ecf-878536c2d4e7,1800136.0,528704.0,56620.0,12825.95,175516.0,6.0,745.0,Short Term,Rent,0.12113141878778418
699,8e4465b2-3990-4373-9666-cc2e31bd69f2,1040516.0,225742.0,162203.0,13440.03,48202.0,11.0,682.0,Short Term,Rent,0.24405269700361765
700,d3cddd75-1b8a-4f82-99c5-fc0b014b2713,1654482.0,286176.0,180671.0,14063.23,309276.0,8.0,742.0,Short Term,Home Mortgage,0.14726442995364197
701,08cdc7c0-79e8-4ef8-93ce-a25d5de9e6b3,2680482.0,570966.0,476349.0,47645.54,212828.0,20.0,684.0,Short Term,Rent,0.18980240079748997
702,0c1c1c96-ef44-4ef3-952a-cd7289d57428,1849593.0,833954.0,386042.0,34217.29,309276.0,21.0,663.0,Short Term,Own Home,0.20258259924809296
703,16880316-61ad-4c53-b3c9-2769b3f235d4,935636.0,335984.0,94297.0,2822.64,108328.0,7.0,728.0,Long Term,Home Mortgage,0.23640738653999002
704,f4d32fb0-82c3-42cf-b22f-4317e56f6bd5,,489082.0,393243.0,26364.78,33330.0,11.0,,Short Term,Home Mortgage,0.20101961092364518
705,526e1ff4-1002-4ccd-bb14-d592825024cc,742520.0,937574.0,275310.0,6187.54,309276.0,12.0,740.0,Short Term,Rent,0.20389766625977201
706,6407d4fc-e6bb-4c43-9cac-9a23985787e2,754376.0,447942.0,291308.0,7858.21,283888.0,7.0,718.0,Long Term,Home Mortgage,0.30887790165395684
707,f1149d5f-1876-4b11-ba00-88c8093ddf3f,,142516.0,19209.0,13526.29,333828.0,6.0,,Long Term,Home Mortgage,0.26695131654028187
708,2ab68285-5035-4602-ace1-7fb0506cade5,3394293.0,2084104.0,692968.0,7665.55,309276.0,8.0,748.0,Long Term,Home Mortgage,0.08370988937026412
709,94e7d67c-a513-4a81-81e8-a13d093c3373,446690.0,51546.0,38190.0,7314.62,107756.0,5.0,698.0,Long Term,Rent,0.39058656912063683
710,6aea2eaa-3310-4c01-af17-2e69b6a113b4,557612.0,323224.0,70623.0,8596.36,71236.0,6.0,708.0,Short Term,Rent,0.2336378960877058
711,1569dae9-dd90-44f9-87eb-72c94f4b6c26,1253658.0,1264780.0,149644.0,17446.56,468974.0,14.0,734.0,Long Term,Own Home,0.2071732381269368
712,3a775f1c-7519-4018-93c7-3504f75b192f,1147752.0,579832.0,250876.0,18364.07,221496.0,10.0,734.0,Short Term,Home Mortgage,0.1723578298197604
713,e02a2483-a72b-4e33-81ae-f0215b3a4392,2861115.0,200948.0,148903.0,46016.29,220858.0,10.0,713.0,Short Term,Home Mortgage,0.11458794645698418
714,f7ef8900-8f32-4d4c-911b-226e37bf2775,988000.0,145244.0,88939.0,15149.27,154000.0,15.0,734.0,Short Term,Rent,0.25677845847415626
715,ab5718a2-e00c-4a5a-a273-66a42a23bae0,1614924.0,733678.0,517674.0,30145.4,528792.0,19.0,742.0,Short Term,Home Mortgage,0.222351035519492
716,63c3c57c-f0df-4f12-958c-9a27f295b9eb,1324547.0,986546.0,550411.0,13885.58,766854.0,7.0,659.0,Long Term,Own Home,0.3215099029993744
717,d922d109-b3ad-4011-9c6b-cad6de9fd702,1427717.0,564256.0,384959.0,24152.04,220418.0,11.0,704.0,Short Term,Home Mortgage,0.18848134779736397
718,8fb62a06-0e30-4d3d-88c6-a23aeb424cca,1074450.0,880462.0,558125.0,18892.46,254584.0,12.0,703.0,Short Term,Own Home,0.22548162517753037
719,e706e16f-6779-4462-93bc-9187554d99aa,1305015.0,515966.0,308370.0,23816.69,330902.0,17.0,700.0,Short Term,Home Mortgage,0.22187320112171635
720,1278e0fd-cc5b-4e65-8282-f9ace5e87bf4,2032924.0,1289640.0,674956.0,29477.36,479490.0,16.0,680.0,Long Term,Own Home,0.2584125169172429
721,3906ef84-f53b-4586-9929-6da36e550ea3,530651.0,384670.0,156807.0,8446.26,204996.0,11.0,738.0,Short Term,Rent,0.26265651331774903
722,497df5c8-7ff5-43de-bb20-00ab0a08e62f,1160425.0,275022.0,84797.0,8964.2,483714.0,6.0,706.0,Short Term,Home Mortgage,0.18469540781421515
723,9e143db6-7cb5-4955-8427-6a485a094dcd,1450650.0,3138344.0,2642634.0,32156.17,67188.0,6.0,745.0,Short Term,Home Mortgage,0.11602050777139992
724,e8ab79f6-9aca-4844-96c3-0f1d08e631b0,1539779.0,624206.0,377359.0,12728.86,154374.0,6.0,712.0,Short Term,Own Home,0.1519700326109972
725,5fa7abec-79db-462e-ac65-784131e6cd04,1596798.0,415536.0,154679.0,4404.58,770396.0,6.0,695.0,Long Term,Rent,0.2893639880406417
726,df0a2989-d417-44fe-9efd-a51cb2a2bee9,1032042.0,393096.0,195206.0,17028.75,217272.0,9.0,698.0,Short Term,Home Mortgage,0.1984412162072238
727,2fda4e8f-600e-40f3-9843-c857d24f7bea,1009071.0,718674.0,384807.0,21863.3,309276.0,4.0,749.0,Short Term,Rent,0.22061689850507346
728,046a439a-56d3-484b-ac2f-64f09f61e1be,625613.0,218724.0,50996.0,9592.91,130834.0,13.0,730.0,Short Term,Rent,0.2600412000536078
729,74350b75-b421-45ea-94a1-616d599624d5,558657.0,88000.0,43548.0,9171.3,99550.0,6.0,704.0,Short Term,Home Mortgage,0.21754382804927164
730,cf6f662b-1a63-43dc-94fd-4a6b4c2fe3d2,788044.0,302588.0,168302.0,13856.32,333828.0,15.0,703.0,Short Term,Rent,0.3011672832090667
731,148e9ed8-a7a9-4ecc-8091-ac4187e21128,,1201244.0,495900.0,10299.14,250976.0,13.0,,Short Term,Home Mortgage,0.1451008600486681
732,3e0cd6db-1409-473d-a3a0-c09ef48aa4a3,672448.0,400422.0,244834.0,17371.7,57838.0,8.0,705.0,Short Term,Rent,0.2640254900885961
733,a3a1a0b0-6631-4bac-93b2-e3e56c737aa2,1712641.0,120252.0,80503.0,8406.17,178244.0,10.0,714.0,Short Term,Rent,0.1744069992105409
734,d406c666-622a-461f-a7dc-4b73e73266af,2758705.0,1104576.0,692569.0,38621.87,112486.0,19.0,698.0,Short Term,Rent,0.14434995268605322
735,d9e8b2cc-3645-4366-b476-c0f87e5e173a,,96624.0,34048.0,9264.97,105908.0,4.0,,Short Term,Rent,0.19122988255246248
736,eeee5a2a-f9e4-4f5b-aa50-9a51edac19d9,1402352.0,575520.0,282815.0,14841.47,606210.0,12.0,656.0,Long Term,Rent,0.3690358765998388
737,52ee79a1-da06-47ab-96ae-101b6ea3330f,666273.0,551386.0,224276.0,9383.34,176330.0,21.0,741.0,Short Term,Rent,0.2669743496062718
738,f50cdc4b-6fad-4772-a448-19510527c0fa,1007418.0,368258.0,41344.0,13516.22,111848.0,9.0,742.0,Short Term,Rent,0.19367253637677048
739,6b9e814b-494a-4291-9dfe-d247c77880ed,1766297.0,1062292.0,533026.0,22667.38,549780.0,16.0,647.0,Long Term,Home Mortgage,0.2775568103972343
740,49295190-35d5-4164-aba0-56070850c61d,5820688.0,1030150.0,864747.0,54326.51,214676.0,10.0,712.0,Short Term,Rent,0.14100335342908105
741,f962a4e1-fb4a-4b36-bf31-ac1cdc115235,540436.0,148302.0,35986.0,7836.17,128744.0,6.0,743.0,Short Term,Home Mortgage,0.1997164174097097
742,c3751f71-6c28-4419-a239-ebf6bf3765be,954845.0,723646.0,525597.0,24189.28,230120.0,24.0,714.0,Short Term,Rent,0.3134888480339674
743,f0f5eb74-9e2a-4bc4-b8dc-d7c378b99e3d,536579.0,860420.0,604143.0,13235.78,64724.0,10.0,738.0,Short Term,Home Mortgage,0.22072076979772173
744,7b47f942-68ac-426b-b857-ef66a851d4fc,1303134.0,404954.0,135337.0,13139.83,603020.0,11.0,604.0,Long Term,Rent,0.384873823651324
745,768cb148-e1ff-4fa5-b609-b2a2234e5cdc,1854970.0,195206.0,40451.0,20713.8,157322.0,11.0,726.0,Short Term,Home Mortgage,0.13446220458348573
746,406a1dcb-ad66-4452-8532-5b780306ad13,,203346.0,85880.0,12095.97,503228.0,5.0,,Long Term,Rent,0.3374439204640954
747,d4980ed3-8fba-4bcd-b85c-1d1cdde8b7d4,,5084002.0,2353435.0,109791.5,610214.0,25.0,,Short Term,Home Mortgage,0.2321145598497138
748,22375256-cefc-4203-b672-52f396e1c037,932615.0,457710.0,297654.0,17253.52,417868.0,15.0,714.0,Long Term,Rent,0.4188909481371441
749,ec1acaf9-8115-4a84-abde-9ecffd27b3f3,,183282.0,88008.0,18975.68,128436.0,7.0,,Short Term,Rent,0.2164095368734885
750,c377e719-72e1-46c1-b302-40a8ffd3e3c6,372533.0,192610.0,61883.0,8723.66,71346.0,7.0,747.0,Short Term,Rent,0.25683284168905757
751,3139660d-5576-4db5-aa6a-d8563965646e,468635.0,280082.0,143925.0,8552.66,309276.0,12.0,702.0,Short Term,Rent,0.31132728994202774
752,feb5b6cb-524d-4220-840e-4169ec2eb22f,774934.0,356664.0,198075.0,13626.04,136224.0,10.0,737.0,Short Term,Home Mortgage,0.20325272844332168
753,7f2c2e76-a657-4101-bfeb-259ccac174ef,1014809.0,330550.0,113335.0,19619.78,333476.0,16.0,608.0,Long Term,Home Mortgage,0.3698871192732535
754,e8beb74f-e2f3-4ee1-99cc-254eb54f4cd8,,207174.0,121657.0,13768.35,330726.0,7.0,,Short Term,Home Mortgage,0.18754048776200397
755,76775281-692d-4591-9d2f-9db760696c42,761444.0,174064.0,123120.0,4130.79,220418.0,5.0,735.0,Short Term,Rent,0.23437529469526594
756,7c35bb8e-a3c9-4ea6-a201-835d592e0ece,1389660.0,225258.0,139289.0,20960.8,150172.0,17.0,674.0,Short Term,Rent,0.25277221805281397
757,4fd0be21-261f-4f47-a3e6-6b696a151990,917491.0,103136.0,74461.0,8869.01,156398.0,9.0,691.0,Short Term,Rent,0.2502485873329864
758,dc59e56f-437b-46ff-bba2-4cc6edaf3f85,562077.0,218636.0,80066.0,2248.27,108482.0,4.0,720.0,Short Term,Rent,0.22887694663482147
759,8fdb2ba9-e5f3-4f4f-94e4-204fc584b1f0,1723471.0,478192.0,279604.0,10757.23,570174.0,12.0,715.0,Long Term,Home Mortgage,0.25400045710885816
760,eec1ef45-a139-43a7-bd06-5a22e5c38fc9,2270424.0,262966.0,90155.0,17936.38,766766.0,8.0,699.0,Long Term,Rent,0.2585100141325274
761,1bac6fdb-cba5-4f3f-ae74-3a817a0267b1,,1254770.0,49856.0,15698.37,259798.0,19.0,,Short Term,Rent,0.14429906577400342
762,63471b1a-23b8-4b0d-80ce-cd86600ebba4,,231396.0,174458.0,10092.8,267124.0,5.0,,Short Term,Own Home,0.19183625724382827
763,da05749e-f5e7-4305-96ef-3876fc22eaf1,1080511.0,1141866.0,871758.0,20799.87,76824.0,11.0,705.0,Short Term,Rent,0.2334937979212604
764,f525e144-8b93-47ef-adcd-b2656fcecaf5,,309122.0,229596.0,23790.85,210430.0,7.0,,Short Term,Rent,0.2404103396424299
765,6edaf436-0f09-4800-a0c0-7f4f75029bd8,1755315.0,557568.0,427614.0,35398.71,753060.0,8.0,660.0,Long Term,Rent,0.3965156357521918
766,f27ca21c-ed6e-4b5a-81b4-3497238cafc2,1965721.0,1039896.0,731956.0,18183.0,280126.0,4.0,698.0,Long Term,Rent,0.24412517238996356
767,a4d3584e-1707-41d5-bb0a-0c74d7656640,1002022.0,539968.0,216372.0,21042.69,223124.0,9.0,726.0,Short Term,Home Mortgage,0.18730252913773549
768,efbf6e2f-b733-40d3-a503-bab5d2618f66,684760.0,152064.0,56335.0,2756.14,309276.0,4.0,737.0,Short Term,Rent,0.23659373579811127
769,e3fcccea-5516-42c3-854d-bbc0c75cf6c4,1909500.0,907720.0,156009.0,46623.72,331650.0,22.0,747.0,Short Term,Home Mortgage,0.13663268727608335
770,d237b81a-73c6-4622-9bd4-ef0adb3e310d,4567296.0,1309748.0,554268.0,53285.12,661056.0,16.0,744.0,Short Term,Home Mortgage,0.10617116033952775
771,ae9feccb-9db6-4d8a-b721-3f51150ddab3,1146042.0,522170.0,307553.0,28173.58,331760.0,22.0,748.0,Short Term,Home Mortgage,0.237663696303052
772,497eaedc-60bf-4d88-864d-a304623372e1,675564.0,236566.0,68039.0,12632.91,134794.0,5.0,741.0,Long Term,Rent,0.33663629436221837
773,2ba7d20e-4580-429a-ae55-e23f94771fa1,1120848.0,199012.0,159847.0,13076.56,108152.0,9.0,738.0,Short Term,Own Home,0.19508325723304712
774,019169d5-59b2-40b2-aefe-f53f1d652ed0,1250314.0,109098.0,89604.0,26777.46,374176.0,4.0,660.0,Long Term,Rent,0.38429956472511045
775,8b372dad-dfc6-4674-a255-754575397a1c,296438.0,304810.0,186637.0,3285.29,93852.0,5.0,737.0,Short Term,Rent,0.25506321361629236
776,2d039b88-5de5-43f4-94fe-4f5c79233a83,1319227.0,106920.0,83296.0,2671.4,174570.0,8.0,669.0,Long Term,Home Mortgage,0.25486085128866726
777,02c3725e-119c-4632-ab0e-163d24c9ec28,849186.0,994070.0,424099.0,25334.03,218504.0,19.0,695.0,Short Term,Own Home,0.24611791760641763
778,45eda084-1676-41ae-a473-5757b62a8dc2,2009174.0,600028.0,170487.0,14884.6,309276.0,9.0,664.0,Long Term,Home Mortgage,0.18663525922299395
779,43b28375-302b-4b76-b003-8552e40f6504,844265.0,338778.0,210064.0,13086.25,22418.0,13.0,660.0,Short Term,Rent,0.2712224462138672
780,15efcf73-6108-40fe-8817-3c0389c66097,1633715.0,798732.0,364914.0,31176.72,309276.0,17.0,726.0,Short Term,Home Mortgage,0.17383700934162485
781,df3f1dde-f3e5-4978-ba72-91427bf44973,1149690.0,686576.0,289959.0,13317.29,177496.0,10.0,744.0,Short Term,Rent,0.19024972872221535
782,5f7f6e7f-3822-4088-a6ad-195c2853bcda,947720.0,357654.0,298680.0,17295.89,65846.0,10.0,703.0,Short Term,Home Mortgage,0.21245691186059568
783,743c9a42-f9e1-4542-8fc5-b7dcff66a0dd,1158696.0,492008.0,256652.0,7319.18,335412.0,7.0,738.0,Short Term,Home Mortgage,0.16505098878931104
784,5eedf67f-066d-4473-9254-6ceb2740b9ca,2482844.0,986260.0,309187.0,8193.37,729784.0,11.0,692.0,Long Term,Home Mortgage,0.14852569142919378
785,cd3e2c61-e807-43fa-b8bd-88b7065a95e0,,218878.0,69369.0,10610.93,252978.0,11.0,,Short Term,Rent,0.21909851605204048
786,71a1d12a-b402-4c0b-a12d-cb3eb4867ac8,1725808.0,410542.0,323722.0,19990.66,415954.0,11.0,724.0,Short Term,Own Home,0.19205482253887887
787,695a0264-149d-4c7f-9561-6ba254336a59,,662178.0,440933.0,21119.83,633248.0,14.0,,Long Term,Home Mortgage,0.3551832196982788
788,250445fd-8d5d-4646-a494-064a0e80423a,1622562.0,148544.0,115330.0,14603.02,393228.0,7.0,661.0,Long Term,Rent,0.32293889497880496
789,1ad6e33d-5bb0-4206-8a81-f5914213ce6d,655633.0,1143736.0,276583.0,7594.3,264066.0,12.0,740.0,Short Term,Rent,0.18813078585274196
790,79921b57-7c86-4ea3-9138-c0a92c53e089,,442904.0,195833.0,12128.65,242396.0,9.0,,Short Term,Rent,0.20831484662143346
791,6de58174-e07d-4f48-844d-039ac5cfbf07,712348.0,653576.0,108376.0,21251.69,240768.0,33.0,707.0,Long Term,Home Mortgage,0.32845765020825524
792,6f2f9a64-0c73-414a-85f4-611ca0daf877,1037799.0,299662.0,86431.0,28020.25,458810.0,8.0,713.0,Long Term,Rent,0.3883929592828507
793,3d06bcea-fb3b-422c-ab8a-babc6b8d1c89,,291434.0,138681.0,4707.06,217294.0,7.0,,Long Term,Rent,0.29134398021104563
794,c33c8a3d-78c1-4e3a-97f1-05cee055d736,,813186.0,364496.0,19466.64,366630.0,17.0,,Long Term,Home Mortgage,0.29349290677875395
795,3d9d2689-d82d-4f2b-9cb5-dcfa3d0205ea,,434962.0,195339.0,37004.21,632280.0,8.0,,Long Term,Home Mortgage,0.3531453389031151
796,9fa37afb-7c7b-4a35-b1f2-e4d48b84c6ff,991971.0,225258.0,136382.0,4835.88,101266.0,11.0,730.0,Long Term,Rent,0.31988033610095795
797,893ba43f-16ba-4b0c-9f79-01a3fe360ef7,853138.0,516604.0,137408.0,15285.31,309276.0,7.0,736.0,Short Term,Own Home,0.1980915657414955
798,8a7d35e3-7129-4f53-b945-58ef080cd1b3,2125872.0,917114.0,563141.0,32950.94,309276.0,18.0,724.0,Long Term,Own Home,0.2566655764702876
799,329b8a4c-28e1-4215-8c21-dd100b15653c,913957.0,533698.0,76057.0,16679.72,486640.0,9.0,650.0,Long Term,Rent,0.37403789371791846
800,ce6be958-c23b-430e-a719-f9ebe8fc15d9,1391370.0,148236.0,96026.0,20870.55,343684.0,8.0,701.0,Long Term,Rent,0.34232314364914745
801,10bf3146-a664-456c-8b89-1f31f81ad9c2,906661.0,419826.0,338276.0,17453.21,461802.0,11.0,641.0,Long Term,Home Mortgage,0.39839517689267556
802,12c4f448-9bc6-471d-a05e-4df631b175af,1564859.0,291632.0,194693.0,32340.47,309364.0,9.0,683.0,Short Term,Home Mortgage,0.20074185495789276
803,1ec92428-b82f-49fb-94f0-c304aaf28db1,,285736.0,130055.0,3430.64,439340.0,6.0,,Short Term,Home Mortgage,0.17173665548592593
804,e0f6c91f-b3ad-4f7b-912a-73feb90a65d3,,115214.0,46170.0,1410.37,104456.0,5.0,,Short Term,Own Home,0.16051273761973361
805,ef58ee2f-555b-4c59-90a1-b6cc45b87f82,1870170.0,1800216.0,129048.0,12576.86,309276.0,23.0,751.0,Short Term,Home Mortgage,0.06693145484000756
806,effb0e52-defe-4fa9-9470-762081693d5b,,320496.0,221426.0,11801.09,265188.0,5.0,,Short Term,Home Mortgage,0.1755574670335782
807,8d8636be-b9f9-4fd5-8453-1d7ccb4b80c3,918650.0,498872.0,281770.0,15770.38,22154.0,9.0,721.0,Short Term,Rent,0.22583771841598008
808,77ecf005-41a7-4929-b58e-b3a7a700c44a,1557012.0,1039544.0,516230.0,39184.65,667722.0,13.0,679.0,Long Term,Home Mortgage,0.3273305262405478
809,1f1f314a-8789-4878-9120-8feee0d17feb,806303.0,529980.0,118541.0,15789.95,377894.0,9.0,722.0,Long Term,Own Home,0.31631808993370375
810,0d7522e3-e879-470c-beb3-6b990b2db8f8,,210936.0,72333.0,21479.69,150744.0,5.0,,Short Term,Home Mortgage,0.17217823377511204
811,763d0a55-ac45-4e57-afb1-e94750618f42,,1072632.0,114874.0,29157.21,157212.0,16.0,,Short Term,Rent,0.17150716969864502
812,5611604b-33be-422b-bfe6-f222abfb6dca,2017135.0,894850.0,512392.0,22020.43,305602.0,10.0,747.0,Short Term,Home Mortgage,0.12321832313151519
813,0d32c268-085f-486d-93bd-f3d6cfdec5d6,1163484.0,562650.0,148200.0,24530.14,350262.0,9.0,745.0,Short Term,Rent,0.2133346528561115
814,be6d7054-2077-4a48-81f6-50eaffc9fbd7,1809332.0,1094060.0,649116.0,41162.55,309276.0,16.0,670.0,Long Term,Home Mortgage,0.2898115112853041
815,7d6d2fd1-474f-47aa-990e-c004795f9a2f,1050111.0,429770.0,198569.0,10413.52,309276.0,16.0,736.0,Short Term,Home Mortgage,0.19930491763396974
816,5a4830d6-ac66-4adc-8ef1-f65c8b257728,840978.0,497794.0,121657.0,13876.08,216392.0,11.0,725.0,Long Term,Home Mortgage,0.2781963746092954
817,7637105f-c2e3-4e96-bab3-878fcee68656,925490.0,468732.0,352602.0,13496.84,334884.0,8.0,722.0,Short Term,Home Mortgage,0.21702150294048472
818,8bb6ad89-2845-4d1c-875e-9c83d55a8ee8,769120.0,782144.0,318155.0,6345.24,378488.0,12.0,746.0,Short Term,Home Mortgage,0.1884632013047638
819,36c11730-dd22-416b-acc1-6a57bd8d241c,1902090.0,248732.0,174002.0,12775.79,330374.0,8.0,721.0,Short Term,Rent,0.17088007278784442
820,b1c866a1-9dd6-4b8a-bd7c-96da50eb5344,,1008326.0,460655.0,23977.43,439494.0,17.0,,Short Term,Home Mortgage,0.20457111077637857
821,6c05371e-73aa-4fed-98d9-c93d9d418c86,,37752.0,10697.0,1142.28,85030.0,6.0,,Short Term,Rent,0.18514793606845728
822,bbee426c-aac7-450b-901c-a6caaafb311b,658027.0,171996.0,118237.0,4024.77,253066.0,26.0,642.0,Short Term,Rent,0.33856670087760055
823,98b05daf-8152-40d0-bbea-5c4e106ca26d,1472215.0,749232.0,449065.0,28953.72,546370.0,15.0,718.0,Long Term,Home Mortgage,0.32049419391567946
824,6197e342-b339-4b32-a774-e072185f6858,,1835372.0,588069.0,52963.26,548746.0,11.0,,Short Term,Rent,0.215977618124867
825,823f2363-67d6-4fc1-8163-1cbb59af1c87,586587.0,1173634.0,98325.0,10020.79,87648.0,10.0,751.0,Short Term,Rent,0.15099421105278824
826,532a7d53-d7d0-4aed-8e55-79c9e0b6caf6,1732230.0,615164.0,170544.0,17899.71,110814.0,12.0,743.0,Short Term,Home Mortgage,0.11605374322361935
827,c0fee232-5584-4254-aa97-e2460d6460fa,1638256.0,314424.0,118674.0,18020.74,309276.0,11.0,743.0,Short Term,Home Mortgage,0.1507627634459556
828,b80702ef-fa02-4fe5-827e-9efd6c08733a,1891982.0,865150.0,425885.0,34843.91,380028.0,14.0,718.0,Short Term,Rent,0.19835404972521928
829,1d91f472-9646-4028-8b96-7d64377e2052,572964.0,287562.0,176814.0,0.0,265364.0,6.0,738.0,Short Term,Rent,0.24941837978930917
830,3ba6f56f-c80b-4b0f-a3a4-30375f317499,,448646.0,110808.0,13908.57,350966.0,11.0,,Long Term,Rent,0.3149599749935225
831,97a33c7e-1bcd-4b1a-bf8e-4979f39d4e97,1567975.0,201586.0,99921.0,17378.35,230274.0,5.0,748.0,Short Term,Home Mortgage,0.14195424591514483
832,31881046-ab43-4050-8ad9-7677a7a468d4,796005.0,465212.0,389728.0,13200.44,438900.0,7.0,722.0,Short Term,Rent,0.2920241203730416
833,2ed51690-4e78-48e5-be4c-5d31e7767274,566523.0,148368.0,63308.0,12605.17,21516.0,8.0,690.0,Short Term,Rent,0.27091086994016056
834,598a94a4-d4cb-40b3-a8c4-c9b3957c5dd4,747004.0,501050.0,376466.0,14255.32,423060.0,11.0,668.0,Long Term,Rent,0.4507590070572722
835,f3e613bc-ca98-4219-9bed-f3cc203b33a2,1458212.0,875798.0,574845.0,20900.95,309276.0,12.0,724.0,Short Term,Home Mortgage,0.17939247837886096
836,6f78d009-fe20-400d-b90b-8906671ed7a0,,600182.0,405859.0,18174.64,216766.0,12.0,,Short Term,Home Mortgage,0.19646307658877013
837,d47db0fc-0760-4eba-ba3b-fac929504382,1428895.0,353342.0,186466.0,30126.02,22506.0,9.0,722.0,Short Term,Home Mortgage,0.16721970293224564
