SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
44640001,-1,18246,313,20171012,20171022,20171019,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44641001,-1,18255,313,20171012,20171022,20171019,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44642001,-1,25567,330,20171012,20171022,20171019,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44643001,-1,12280,314,20171013,20171023,20171020,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44644001,-1,12279,311,20171013,20171023,20171020,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44646001,-1,29449,344,20171013,20171023,20171020,8,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44645001,-1,11344,344,20171013,20171023,20171020,10,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44647001,-1,28770,312,20171013,20171023,20171020,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44648001,-1,25916,344,20171013,20171023,20171020,4,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44649001,-1,25924,344,20171013,20171023,20171020,4,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44650001,-1,11147,351,20171013,20171023,20171020,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44652001,-1,28407,350,20171014,20171024,20171021,7,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44651001,-1,14720,313,20171014,20171024,20171021,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44653001,-1,20170,326,20171014,20171024,20171021,10,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44654001,-1,28619,313,20171014,20171024,20171021,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44656001,-1,18275,311,20171014,20171024,20171021,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44659001,-1,18208,313,20171014,20171024,20171021,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44658001,-1,18201,312,20171014,20171024,20171021,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44657001,-1,11120,350,20171014,20171024,20171021,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44655001,-1,11105,346,20171014,20171024,20171021,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44660001,-1,28775,310,20171015,20171025,20171022,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44661001,-1,14639,336,20171015,20171025,20171022,4,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44664001,-1,18222,311,20171015,20171025,20171022,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44663001,-1,18212,313,20171015,20171025,20171022,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44662001,-1,11151,349,20171015,20171025,20171022,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44665001,-1,25564,334,20171015,20171025,20171022,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44667001,-1,28795,310,20171016,20171026,20171023,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44666001,-1,28763,313,20171016,20171026,20171023,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44668001,-1,28621,313,20171016,20171026,20171023,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44669001,-1,25942,350,20171016,20171026,20171023,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44671001,-1,18268,311,20171016,20171026,20171023,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44670001,-1,18245,313,20171016,20171026,20171023,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44672001,-1,18207,310,20171016,20171026,20171023,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44673001,-1,13790,314,20171017,20171027,20171024,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44674001,-1,28635,314,20171017,20171027,20171024,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44676001,-1,18198,312,20171017,20171027,20171024,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44675001,-1,25566,336,20171017,20171027,20171024,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44677001,-1,22233,310,20171018,20171028,20171025,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44678001,-1,22121,310,20171018,20171028,20171025,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44679001,-1,11106,346,20171018,20171028,20171025,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44681001,-1,17982,342,20171019,20171029,20171026,7,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44680001,-1,12296,312,20171019,20171029,20171026,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44683001,-1,28799,312,20171019,20171029,20171026,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44682001,-1,28797,310,20171019,20171029,20171026,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44684001,-1,28643,310,20171019,20171029,20171026,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44685001,-1,18249,310,20171019,20171029,20171026,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44686001,-1,14712,313,20171020,20171030,20171027,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44687001,-1,20172,342,20171020,20171030,20171027,10,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44688001,-1,18244,310,20171020,20171030,20171027,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44689001,-1,18269,310,20171020,20171030,20171027,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44690001,-1,11111,344,20171020,20171030,20171027,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44691001,-1,28414,346,20171021,20171031,20171028,7,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44694001,-1,22232,311,20171021,20171031,20171028,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44695001,-1,19855,346,20171021,20171031,20171028,6,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44692001,-1,28670,311,20171021,20171031,20171028,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44693001,-1,28676,311,20171021,20171031,20171028,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44696001,-1,18254,313,20171021,20171031,20171028,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44697001,-1,18219,310,20171022,20171101,20171029,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44698001,-1,25565,326,20171022,20171101,20171029,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44699001,-1,22234,313,20171023,20171102,20171030,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44700001,-1,28769,314,20171023,20171102,20171030,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44701001,-1,14636,336,20171023,20171102,20171030,1,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44702001,-1,18260,314,20171023,20171102,20171030,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44703001,-1,12300,311,20171024,20171103,20171031,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44704001,-1,29403,350,20171024,20171103,20171031,8,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44705001,-1,28678,311,20171024,20171103,20171031,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44706001,-1,28618,311,20171024,20171103,20171031,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44707001,-1,28649,311,20171024,20171103,20171031,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44708001,-1,25909,350,20171024,20171103,20171031,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44709001,-1,18240,311,20171024,20171103,20171031,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44710001,-1,28674,313,20171025,20171104,20171101,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44711001,-1,18248,310,20171025,20171104,20171101,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44712001,-1,11112,348,20171025,20171104,20171101,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44713001,-1,22128,313,20171026,20171105,20171102,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44715001,-1,22182,314,20171026,20171105,20171102,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44716001,-1,22230,314,20171026,20171105,20171102,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44714001,-1,28657,313,20171026,20171105,20171102,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44717001,-1,14616,336,20171026,20171105,20171102,4,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44718001,-1,18239,314,20171026,20171105,20171102,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44719001,-1,14700,313,20171027,20171106,20171103,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44721001,-1,26643,342,20171027,20171106,20171103,6,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44720001,-1,28625,311,20171027,20171106,20171103,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44722001,-1,13774,310,20171028,20171107,20171104,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44723001,-1,29410,345,20171028,20171107,20171104,8,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44724001,-1,28665,314,20171028,20171107,20171104,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44725001,-1,25910,345,20171028,20171107,20171104,4,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44726001,-1,14614,332,20171028,20171107,20171104,4,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44727001,-1,18273,313,20171028,20171107,20171104,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44728001,-1,11126,344,20171028,20171107,20171104,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44729001,-1,12307,310,20171029,20171108,20171105,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44730001,-1,14697,311,20171029,20171108,20171105,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44731001,-1,28661,312,20171029,20171108,20171105,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44733001,-1,18214,313,20171029,20171108,20171105,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44732001,-1,18251,312,20171029,20171108,20171105,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44734001,-1,12285,313,20171030,20171109,20171106,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44736001,-1,14634,328,20171030,20171109,20171106,1,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44735001,-1,28673,311,20171030,20171109,20171106,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44738001,-1,18252,313,20171030,20171109,20171106,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44737001,-1,18242,314,20171030,20171109,20171106,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44739001,-1,18202,312,20171030,20171109,20171106,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44803001,-1,12383,310,20171031,20171110,20171107,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44804001,-1,28829,310,20171031,20171110,20171107,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44805001,-1,29011,314,20171031,20171110,20171107,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44806001,-1,18452,311,20171031,20171110,20171107,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44807001,-1,11365,350,20171031,20171110,20171107,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44808001,-1,13836,311,20171101,20171111,20171108,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44809001,-1,20552,342,20171101,20171111,20171108,10,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44811001,-1,22732,311,20171101,20171111,20171108,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44810001,-1,29126,311,20171101,20171111,20171108,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44812001,-1,28988,314,20171101,20171111,20171108,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44814001,-1,18281,313,20171101,20171111,20171108,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44813001,-1,18695,312,20171101,20171111,20171108,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44815001,-1,11444,351,20171101,20171111,20171108,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44816001,-1,12321,312,20171102,20171112,20171109,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44817001,-1,14777,312,20171102,20171112,20171109,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44819001,-1,28853,313,20171102,20171112,20171109,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44820001,-1,25972,350,20171102,20171112,20171109,1,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44821001,-1,25975,345,20171102,20171112,20171109,1,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44818001,-1,28827,313,20171102,20171112,20171109,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44822001,-1,18486,311,20171102,20171112,20171109,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44823001,-1,18488,313,20171102,20171112,20171109,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44824001,-1,18694,312,20171102,20171112,20171109,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44825001,-1,18309,312,20171102,20171112,20171109,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44826001,-1,12308,314,20171103,20171113,20171110,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44827001,-1,25973,344,20171103,20171113,20171110,1,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44829001,-1,14643,334,20171103,20171113,20171110,1,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44828001,-1,28997,312,20171103,20171113,20171110,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44830001,-1,18337,314,20171103,20171113,20171110,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44831001,-1,29467,350,20171104,20171114,20171111,8,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44833001,-1,28842,310,20171104,20171114,20171111,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44832001,-1,28804,311,20171104,20171114,20171111,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44834001,-1,25952,350,20171104,20171114,20171111,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44835001,-1,18338,311,20171104,20171114,20171111,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44836001,-1,18465,314,20171104,20171114,20171111,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44837001,-1,13808,312,20171105,20171115,20171112,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44838001,-1,14138,311,20171105,20171115,20171112,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44839001,-1,28825,314,20171105,20171115,20171112,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44840001,-1,28857,314,20171105,20171115,20171112,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44841001,-1,18335,314,20171105,20171115,20171112,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44842001,-1,14140,310,20171106,20171116,20171113,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44845001,-1,28845,313,20171106,20171116,20171113,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44843001,-1,29058,312,20171106,20171116,20171113,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44844001,-1,29139,314,20171106,20171116,20171113,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44846001,-1,18334,314,20171106,20171116,20171113,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44847001,-1,11445,346,20171106,20171116,20171113,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44848001,-1,28418,348,20171107,20171117,20171114,7,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44849001,-1,17996,322,20171107,20171117,20171114,7,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44850001,-1,19417,336,20171107,20171117,20171114,8,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44851001,-1,22299,310,20171107,20171117,20171114,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44853001,-1,19874,348,20171107,20171117,20171114,6,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44855001,-1,26692,320,20171107,20171117,20171114,6,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44856001,-1,14651,328,20171107,20171117,20171114,1,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44852001,-1,29128,311,20171107,20171117,20171114,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44854001,-1,29004,311,20171107,20171117,20171114,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44862001,-1,18457,313,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44861001,-1,18288,314,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44858001,-1,18487,312,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44857001,-1,18484,310,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44859001,-1,18495,310,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44860001,-1,18693,310,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44863001,-1,18467,310,20171107,20171117,20171114,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44864001,-1,11364,348,20171107,20171117,20171114,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44865001,-1,11372,351,20171107,20171117,20171114,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44866001,-1,11443,350,20171107,20171117,20171114,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44867001,-1,14793,313,20171108,20171118,20171115,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44868001,-1,28852,313,20171108,20171118,20171115,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44870001,-1,18301,311,20171108,20171118,20171115,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44869001,-1,18700,312,20171108,20171118,20171115,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44871001,-1,11363,345,20171108,20171118,20171115,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44872001,-1,29111,312,20171109,20171119,20171116,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44873001,-1,28828,312,20171109,20171119,20171116,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44874001,-1,18004,320,20171110,20171120,20171117,7,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44878001,-1,28807,311,20171110,20171120,20171117,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44879001,-1,28833,310,20171110,20171120,20171117,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44876001,-1,29056,312,20171110,20171120,20171117,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44875001,-1,29048,313,20171110,20171120,20171117,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44877001,-1,29136,311,20171110,20171120,20171117,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44880001,-1,18470,311,20171110,20171120,20171117,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44882001,-1,18703,311,20171110,20171120,20171117,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44881001,-1,18496,313,20171110,20171120,20171117,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44883001,-1,18296,314,20171110,20171120,20171117,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44884001,-1,18308,312,20171110,20171120,20171117,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44885001,-1,14833,310,20171111,20171121,20171118,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44887001,-1,28821,310,20171111,20171121,20171118,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44888001,-1,28838,310,20171111,20171121,20171118,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44886001,-1,29108,314,20171111,20171121,20171118,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44889001,-1,11351,348,20171112,20171122,20171119,10,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44890001,-1,11381,346,20171112,20171122,20171119,10,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44899001,-1,11353,351,20171112,20171122,20171119,10,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44892001,-1,22267,313,20171112,20171122,20171119,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44893001,-1,28856,314,20171112,20171122,20171119,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44896001,-1,25964,346,20171112,20171122,20171119,1,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44891001,-1,28847,310,20171112,20171122,20171119,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44894001,-1,25943,348,20171112,20171122,20171119,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44895001,-1,25951,351,20171112,20171122,20171119,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44897001,-1,18696,314,20171112,20171122,20171119,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44898001,-1,18307,310,20171112,20171122,20171119,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44901001,-1,12332,313,20171113,20171123,20171120,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44902001,-1,13829,314,20171113,20171123,20171120,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44900001,-1,14778,314,20171113,20171123,20171120,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44903001,-1,18284,313,20171113,20171123,20171120,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44904001,-1,11359,350,20171113,20171123,20171120,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44905001,-1,13822,312,20171114,20171124,20171121,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44907001,-1,19415,324,20171114,20171124,20171121,8,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44906001,-1,14832,311,20171114,20171124,20171121,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44909001,-1,28840,310,20171114,20171124,20171121,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44912001,-1,28966,310,20171114,20171124,20171121,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44908001,-1,29032,314,20171114,20171124,20171121,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44910001,-1,25969,344,20171114,20171124,20171121,4,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44911001,-1,25976,349,20171114,20171124,20171121,4,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44913001,-1,18468,311,20171114,20171124,20171121,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44914001,-1,18491,311,20171114,20171124,20171121,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44916001,-1,18463,311,20171114,20171124,20171121,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44915001,-1,18461,312,20171114,20171124,20171121,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44917001,-1,13842,310,20171115,20171125,20171122,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44918001,-1,29466,350,20171115,20171125,20171122,8,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44919001,-1,29017,310,20171115,20171125,20171122,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44920001,-1,14648,338,20171115,20171125,20171122,4,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44922001,-1,18277,314,20171115,20171125,20171122,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44921001,-1,18489,312,20171115,20171125,20171122,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44923001,-1,18336,312,20171115,20171125,20171122,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44924001,-1,28830,310,20171116,20171126,20171123,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44925001,-1,18493,313,20171116,20171126,20171123,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44927001,-1,11448,348,20171116,20171126,20171123,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44926001,-1,25706,328,20171116,20171126,20171123,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44929001,-1,12398,312,20171117,20171127,20171124,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44928001,-1,14843,314,20171117,20171127,20171124,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44931001,-1,28849,312,20171117,20171127,20171124,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44930001,-1,29110,312,20171117,20171127,20171124,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44932001,-1,18303,312,20171117,20171127,20171124,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44933001,-1,18276,312,20171117,20171127,20171124,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44935001,-1,12333,312,20171118,20171128,20171125,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44934001,-1,14771,312,20171118,20171128,20171125,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44937001,-1,22251,311,20171118,20171128,20171125,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44936001,-1,29044,312,20171118,20171128,20171125,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44938001,-1,28851,314,20171118,20171128,20171125,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44939001,-1,28993,314,20171118,20171128,20171125,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44940001,-1,18490,311,20171118,20171128,20171125,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44941001,-1,18697,310,20171118,20171128,20171125,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44942001,-1,18701,310,20171118,20171128,20171125,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
44946001,-1,11357,349,20171118,20171128,20171125,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
44947001,-1,11446,346,20171118,20171128,20171125,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
44943001,-1,25568,330,20171118,20171128,20171125,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
44944001,-1,25707,332,20171118,20171128,20171125,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
